time,open,high,low,close,
29/05/2014 0:00,1.36044,1.36255,1.35862,1.36057,157985
30/05/2014 0:00,1.36057,1.365,1.35985,1.3632,139687
01/06/2014 0:00,1.36359,1.36373,1.36204,1.36285,30210
02/06/2014 0:00,1.36285,1.36361,1.35881,1.36041,155270
03/06/2014 0:00,1.36041,1.36478,1.35875,1.36124,174602
04/06/2014 0:00,1.36125,1.36387,1.35943,1.36022,168331
05/06/2014 0:00,1.36022,1.36698,1.3503,1.36561,256861
06/06/2014 0:00,1.36562,1.36765,1.3621,1.36418,163261
08/06/2014 0:00,1.36432,1.36484,1.36415,1.36451,13963
09/06/2014 0:00,1.36451,1.36687,1.35826,1.35854,163534
10/06/2014 0:00,1.35854,1.36018,1.35215,1.35331,230998
11/06/2014 0:00,1.3533,1.35571,1.3522,1.35424,185348
12/06/2014 0:00,1.35424,1.35719,1.35123,1.35585,212679
13/06/2014 0:00,1.35584,1.3579,1.3521,1.35354,166432
15/06/2014 0:00,1.35406,1.35443,1.3531,1.35437,27306
16/06/2014 0:00,1.35435,1.3587,1.3513,1.35592,203065
17/06/2014 0:00,1.35592,1.35789,1.35364,1.35435,169969
18/06/2014 0:00,1.35434,1.35993,1.35417,1.35939,195991
19/06/2014 0:00,1.35939,1.36434,1.35878,1.36252,252133
20/06/2014 0:00,1.36252,1.36339,1.35643,1.35992,160224
22/06/2014 0:00,1.35888,1.361,1.35868,1.36082,46756
23/06/2014 0:00,1.36082,1.36135,1.35741,1.35957,279338
24/06/2014 0:00,1.35955,1.36277,1.35834,1.36075,244078
25/06/2014 0:00,1.36075,1.36511,1.36005,1.36323,281530
26/06/2014 0:00,1.36323,1.36413,1.35762,1.36262,316511
27/06/2014 0:00,1.36259,1.36505,1.361,1.36482,209938
29/06/2014 0:00,1.36435,1.36477,1.3641,1.36454,17718
30/06/2014 0:00,1.36453,1.36977,1.36402,1.36855,270065
01/07/2014 0:00,1.36855,1.37004,1.36691,1.36719,274108
02/07/2014 0:00,1.36719,1.36812,1.364,1.36496,292429
03/07/2014 0:00,1.36495,1.36642,1.3596,1.36089,344421
04/07/2014 0:00,1.36087,1.36104,1.35855,1.35944,183150
06/07/2014 0:00,1.35945,1.35966,1.35809,1.35834,56160
07/07/2014 0:00,1.35834,1.36095,1.35759,1.36035,267763
08/07/2014 0:00,1.36035,1.36226,1.35882,1.36176,396717
09/07/2014 0:00,1.36178,1.36492,1.36022,1.36465,330619
10/07/2014 0:00,1.36465,1.36507,1.35891,1.36002,326443
11/07/2014 0:00,1.36001,1.36247,1.35919,1.36054,104957
13/07/2014 0:00,1.35989,1.36076,1.35982,1.36043,12635
14/07/2014 0:00,1.36044,1.36402,1.35974,1.36196,116165
15/07/2014 0:00,1.36195,1.36281,1.35597,1.35602,156284
16/07/2014 0:00,1.35603,1.35687,1.3521,1.3527,121155
17/07/2014 0:00,1.3527,1.35401,1.35127,1.35255,136239
18/07/2014 0:00,1.35256,1.3536,1.3491,1.35231,115028
20/07/2014 0:00,1.35283,1.3549,1.35247,1.3542,16508
21/07/2014 0:00,1.3542,1.35444,1.3513,1.3525,98459
22/07/2014 0:00,1.35248,1.35248,1.3458,1.34638,133540
23/07/2014 0:00,1.34639,1.34741,1.34549,1.34586,100025
24/07/2014 0:00,1.34586,1.34849,1.34382,1.34677,114159
25/07/2014 0:00,1.34677,1.34756,1.34214,1.34285,99921
27/07/2014 0:00,1.34305,1.34343,1.34269,1.34283,13537
28/07/2014 0:00,1.34283,1.34438,1.34272,1.34321,90122
29/07/2014 0:00,1.3432,1.34445,1.34042,1.34103,111733
30/07/2014 0:00,1.34104,1.3411,1.33669,1.33938,145787
31/07/2014 0:00,1.33939,1.34006,1.33716,1.33857,128852
01/08/2014 0:00,1.33857,1.34447,1.33785,1.34262,129634
03/08/2014 0:00,1.343,1.34329,1.34175,1.34223,14874
04/08/2014 0:00,1.34222,1.34311,1.34094,1.34217,93325
05/08/2014 0:00,1.34218,1.34248,1.33582,1.33664,121584
06/08/2014 0:00,1.33666,1.33914,1.3333,1.33854,157107
07/08/2014 0:00,1.33856,1.33936,1.33371,1.33629,154091
08/08/2014 0:00,1.33628,1.34324,1.33575,1.34085,141688
10/08/2014 0:00,1.34077,1.34113,1.33975,1.34013,15974
11/08/2014 0:00,1.34012,1.34025,1.33677,1.33727,95302
12/08/2014 0:00,1.33728,1.33755,1.3336,1.3364,115556
13/08/2014 0:00,1.3364,1.34151,1.33423,1.3365,128391
14/08/2014 0:00,1.3365,1.34077,1.33484,1.33658,139080
15/08/2014 0:00,1.33658,1.34117,1.33606,1.33976,115370
17/08/2014 0:00,1.33908,1.33991,1.33875,1.3398,15871
18/08/2014 0:00,1.33981,1.33982,1.33529,1.33571,89027
19/08/2014 0:00,1.33572,1.33582,1.33031,1.33054,139663
20/08/2014 0:00,1.33054,1.3308,1.32417,1.3244,142354
21/08/2014 0:00,1.3244,1.32884,1.32437,1.32879,122805
22/08/2014 0:00,1.32877,1.32966,1.32206,1.32392,127117
24/08/2014 0:00,1.31948,1.32067,1.31854,1.32067,32562
25/08/2014 0:00,1.32067,1.32103,1.31789,1.32026,113419
26/08/2014 0:00,1.32027,1.32147,1.31526,1.3161,148843
27/08/2014 0:00,1.31611,1.32169,1.31567,1.32127,147960
28/08/2014 0:00,1.32126,1.32208,1.31597,1.31748,140983
29/08/2014 0:00,1.31742,1.3196,1.31311,1.31311,120565
31/08/2014 0:00,1.31272,1.31348,1.3119,1.31268,33301
01/09/2014 0:00,1.31269,1.31454,1.31145,1.31204,106549
02/09/2014 0:00,1.31204,1.31367,1.31102,1.31246,136523
03/09/2014 0:00,1.31247,1.31599,1.31236,1.31468,159442
04/09/2014 0:00,1.31468,1.31539,1.29202,1.29322,223321
05/09/2014 0:00,1.29323,1.29878,1.29302,1.29505,143774
07/09/2014 0:00,1.29556,1.2959,1.29342,1.29409,41749
08/09/2014 0:00,1.29409,1.29572,1.28666,1.28752,190079
09/09/2014 0:00,1.28753,1.29574,1.28594,1.29228,200709
10/09/2014 0:00,1.29229,1.29629,1.28838,1.2906,197001
11/09/2014 0:00,1.29059,1.29517,1.2897,1.29206,198112
12/09/2014 0:00,1.29205,1.29793,1.29088,1.29616,159578
14/09/2014 0:00,1.29719,1.29727,1.295,1.29575,34057
15/09/2014 0:00,1.29574,1.29628,1.29086,1.2939,182908
16/09/2014 0:00,1.2939,1.2995,1.29223,1.29505,186576
17/09/2014 0:00,1.29506,1.29813,1.28344,1.28588,199075
18/09/2014 0:00,1.28586,1.29302,1.28533,1.29176,207573
19/09/2014 0:00,1.29176,1.29178,1.28275,1.28281,147639
21/09/2014 0:00,1.28331,1.28677,1.28257,1.28617,30209
22/09/2014 0:00,1.28617,1.28671,1.28162,1.28513,140304
23/09/2014 0:00,1.28514,1.29012,1.28394,1.28532,168881
24/09/2014 0:00,1.28531,1.28636,1.27639,1.27664,175500
25/09/2014 0:00,1.27665,1.27687,1.2697,1.27444,189186
26/09/2014 0:00,1.27445,1.27566,1.26769,1.2682,138176
28/09/2014 0:00,1.26808,1.26876,1.26664,1.26724,33118
29/09/2014 0:00,1.26724,1.27147,1.26636,1.26933,177285
30/09/2014 0:00,1.26933,1.27022,1.2571,1.26125,197143
01/10/2014 0:00,1.26124,1.26745,1.25836,1.26588,206221
02/10/2014 0:00,1.26589,1.26987,1.26138,1.26571,234945
03/10/2014 0:00,1.26572,1.26572,1.25005,1.25145,155819
05/10/2014 0:00,1.25107,1.25207,1.25089,1.25186,25789
06/10/2014 0:00,1.25187,1.26749,1.25138,1.26214,212128
07/10/2014 0:00,1.26213,1.26833,1.25837,1.26329,226198
08/10/2014 0:00,1.2633,1.27596,1.26226,1.27496,238341
09/10/2014 0:00,1.27496,1.27913,1.2664,1.26997,217310
10/10/2014 0:00,1.26997,1.27089,1.26054,1.26268,162314
12/10/2014 0:00,1.26311,1.26976,1.26201,1.26833,33826
13/10/2014 0:00,1.26834,1.27679,1.2651,1.27222,180054
14/10/2014 0:00,1.27223,1.27281,1.26247,1.26403,206785
15/10/2014 0:00,1.26403,1.28865,1.26373,1.28221,298724
16/10/2014 0:00,1.2822,1.284,1.27057,1.27985,250554
17/10/2014 0:00,1.27984,1.28369,1.27436,1.27589,142097
19/10/2014 0:00,1.27507,1.27695,1.27364,1.27558,29748
20/10/2014 0:00,1.27557,1.28245,1.27312,1.28236,158062
21/10/2014 0:00,1.28234,1.28401,1.27064,1.27244,196414
22/10/2014 0:00,1.27243,1.27396,1.26329,1.26389,183424
23/10/2014 0:00,1.26391,1.26766,1.26137,1.26549,177624
24/10/2014 0:00,1.26549,1.26957,1.26349,1.26688,136818
26/10/2014 0:00,1.26754,1.27143,1.26719,1.2706,35057
27/10/2014 0:00,1.27061,1.27231,1.26657,1.27052,162414
28/10/2014 0:00,1.27053,1.27648,1.26845,1.27353,176097
29/10/2014 0:00,1.27353,1.27705,1.26052,1.26078,197839
30/10/2014 0:00,1.26078,1.26323,1.25474,1.25867,216213
31/10/2014 0:00,1.25867,1.25914,1.2486,1.25235,198485
02/11/2014 0:00,1.25067,1.25138,1.24396,1.24841,46186
03/11/2014 0:00,1.2484,1.25306,1.24706,1.25182,203663
04/11/2014 0:00,1.25181,1.25773,1.25005,1.25576,200704
05/11/2014 0:00,1.25576,1.25589,1.24572,1.25141,232207
06/11/2014 0:00,1.25141,1.25333,1.23648,1.2371,227616
07/11/2014 0:00,1.2371,1.24694,1.2358,1.24533,199176
09/11/2014 0:00,1.24722,1.24893,1.24533,1.2481,35698
10/11/2014 0:00,1.24808,1.25091,1.24159,1.24184,176227
11/11/2014 0:00,1.24185,1.24991,1.23943,1.24667,187029
12/11/2014 0:00,1.24671,1.24978,1.24194,1.24462,217446
13/11/2014 0:00,1.24462,1.24915,1.2434,1.24412,173568
14/11/2014 0:00,1.24413,1.25463,1.23985,1.25249,174638
16/11/2014 0:00,1.25301,1.25774,1.25139,1.2548,45727
17/11/2014 0:00,1.25481,1.25509,1.24435,1.24721,171230
18/11/2014 0:00,1.24721,1.2545,1.24681,1.25193,175824
19/11/2014 0:00,1.25192,1.25985,1.25139,1.25471,243234
20/11/2014 0:00,1.25472,1.25752,1.25042,1.25522,217324
21/11/2014 0:00,1.25525,1.25564,1.2375,1.23871,176042
23/11/2014 0:00,1.23627,1.23975,1.23622,1.23966,23188
24/11/2014 0:00,1.23966,1.24446,1.23734,1.24196,161320
25/11/2014 0:00,1.24197,1.24869,1.24018,1.24734,156622
26/11/2014 0:00,1.24738,1.25312,1.24437,1.25096,147581
27/11/2014 0:00,1.25096,1.25235,1.24446,1.24465,104484
28/11/2014 0:00,1.24466,1.24902,1.24263,1.24497,110636
30/11/2014 0:00,1.24631,1.24641,1.24272,1.24542,30563
01/12/2014 0:00,1.24542,1.25067,1.24194,1.24651,175062
02/12/2014 0:00,1.24653,1.24673,1.23769,1.2384,160347
03/12/2014 0:00,1.2384,1.23856,1.23012,1.23055,168809
04/12/2014 0:00,1.23054,1.24563,1.22795,1.23764,208674
05/12/2014 0:00,1.23763,1.23837,1.22709,1.22825,139932
07/12/2014 0:00,1.22864,1.2303,1.22804,1.22862,24883
08/12/2014 0:00,1.22862,1.23439,1.22472,1.23115,158207
09/12/2014 0:00,1.23115,1.24475,1.23086,1.23938,201898
10/12/2014 0:00,1.23937,1.24951,1.2364,1.2447,186145
11/12/2014 0:00,1.24469,1.24861,1.23702,1.23965,193941
12/12/2014 0:00,1.23965,1.24851,1.23843,1.24595,150754
14/12/2014 0:00,1.2474,1.24777,1.24335,1.24395,37473
15/12/2014 0:00,1.24387,1.24786,1.24146,1.2454,173143
16/12/2014 0:00,1.24541,1.25699,1.24399,1.2491,218726
17/12/2014 0:00,1.24909,1.24965,1.23206,1.23444,195111
18/12/2014 0:00,1.23443,1.23479,1.22657,1.22792,178380
19/12/2014 0:00,1.22793,1.23022,1.22201,1.22265,122318
21/12/2014 0:00,1.22229,1.22486,1.22198,1.22411,17745
22/12/2014 0:00,1.22412,1.22725,1.22166,1.22329,103723
23/12/2014 0:00,1.22329,1.22456,1.21646,1.21728,103989
24/12/2014 0:00,1.21731,1.22201,1.21719,1.22092,50895
25/12/2014 0:00,1.22091,1.22283,1.22042,1.22161,13496
26/12/2014 0:00,1.22161,1.22168,1.21686,1.21777,38830
28/12/2014 0:00,1.21792,1.21973,1.21672,1.21973,17576
29/12/2014 0:00,1.21973,1.2221,1.21319,1.21401,99617
30/12/2014 0:00,1.21402,1.21873,1.21239,1.21578,98519
31/12/2014 0:00,1.2158,1.21598,1.20968,1.20976,65532
01/01/2015 0:00,1.21038,1.21073,1.20476,1.20529,25221
02/01/2015 0:00,1.20529,1.20697,1.20004,1.20017,99892
04/01/2015 0:00,1.19495,1.19761,1.18677,1.1941,38647
05/01/2015 0:00,1.19411,1.19762,1.18872,1.19488,149827
06/01/2015 0:00,1.19489,1.19687,1.18461,1.18756,178729
07/01/2015 0:00,1.18755,1.18966,1.18022,1.18225,181652
08/01/2015 0:00,1.18225,1.18267,1.17543,1.18057,151830
09/01/2015 0:00,1.18057,1.1846,1.17629,1.18406,149935
11/01/2015 0:00,1.18452,1.18699,1.1845,1.18529,21957
12/01/2015 0:00,1.18529,1.18708,1.17861,1.18361,170606
13/01/2015 0:00,1.18362,1.1852,1.17531,1.17856,190953
14/01/2015 0:00,1.17857,1.18464,1.17273,1.17745,208539
15/01/2015 0:00,1.17745,1.17861,1.15675,1.1631,302369
16/01/2015 0:00,1.16311,1.16487,1.146,1.15626,208908
18/01/2015 0:00,1.15515,1.15741,1.15515,1.15568,26001
19/01/2015 0:00,1.15568,1.16388,1.15514,1.15773,141718
20/01/2015 0:00,1.15772,1.1615,1.15405,1.15658,147031
21/01/2015 0:00,1.15658,1.16799,1.1547,1.15988,176560
22/01/2015 0:00,1.15988,1.16505,1.1316,1.13424,213667
23/01/2015 0:00,1.13424,1.13562,1.11146,1.1202,207631
25/01/2015 0:00,1.11521,1.12013,1.10979,1.11727,45271
26/01/2015 0:00,1.11727,1.12954,1.11724,1.12453,160927
27/01/2015 0:00,1.12453,1.14225,1.12237,1.1337,182767
28/01/2015 0:00,1.13369,1.13821,1.12651,1.12689,174434
29/01/2015 0:00,1.1269,1.13678,1.12619,1.13273,167264
30/01/2015 0:00,1.13274,1.13635,1.12783,1.12826,156562
01/02/2015 0:00,1.13112,1.13255,1.13005,1.13084,18144
02/02/2015 0:00,1.13085,1.13621,1.12922,1.13323,155639
03/02/2015 0:00,1.13323,1.15338,1.13124,1.14721,192536
04/02/2015 0:00,1.14722,1.14848,1.13039,1.13532,173817
05/02/2015 0:00,1.13531,1.14988,1.13316,1.14704,149286
06/02/2015 0:00,1.14703,1.14735,1.13119,1.13128,129715
08/02/2015 0:00,1.12957,1.13399,1.12953,1.13346,19147
09/02/2015 0:00,1.13346,1.13595,1.12703,1.13311,145744
10/02/2015 0:00,1.13311,1.13414,1.12729,1.13183,151614
11/02/2015 0:00,1.13181,1.13516,1.128,1.13115,152843
12/02/2015 0:00,1.13115,1.14351,1.13085,1.14293,174804
13/02/2015 0:00,1.14296,1.14427,1.138,1.13877,124205
15/02/2015 0:00,1.1399,1.14223,1.13891,1.14164,19843
16/02/2015 0:00,1.14161,1.1429,1.13193,1.13609,109256
17/02/2015 0:00,1.13608,1.14489,1.13371,1.14042,140341
18/02/2015 0:00,1.14039,1.14243,1.13339,1.1415,156048
19/02/2015 0:00,1.14151,1.145,1.13552,1.1363,133069
20/02/2015 0:00,1.13631,1.14297,1.1279,1.13773,167292
22/02/2015 0:00,1.13911,1.13961,1.13583,1.13821,15125
23/02/2015 0:00,1.13821,1.13822,1.12951,1.13386,125438
24/02/2015 0:00,1.13386,1.13581,1.12883,1.13478,159170
25/02/2015 0:00,1.13479,1.13886,1.13358,1.13715,145838
26/02/2015 0:00,1.13714,1.13796,1.11836,1.12108,172751
27/02/2015 0:00,1.12108,1.12451,1.11756,1.11953,148468
01/03/2015 0:00,1.11808,1.11867,1.11601,1.11788,19004
02/03/2015 0:00,1.11788,1.12405,1.11662,1.11985,131099
03/03/2015 0:00,1.11984,1.12175,1.11546,1.11677,139546
04/03/2015 0:00,1.11675,1.11775,1.10562,1.10605,158145
05/03/2015 0:00,1.10605,1.11142,1.09874,1.10252,168223
06/03/2015 0:00,1.10253,1.10257,1.0839,1.0844,154164
08/03/2015 0:00,1.08302,1.08558,1.08228,1.08412,21540
09/03/2015 0:00,1.08413,1.09065,1.07849,1.07969,156350
10/03/2015 0:00,1.07967,1.08237,1.06656,1.0681,228106
11/03/2015 0:00,1.06805,1.06968,1.0494,1.05131,270062
12/03/2015 0:00,1.0513,1.06837,1.05083,1.06042,221359
13/03/2015 0:00,1.06041,1.06347,1.04624,1.04943,186578
15/03/2015 0:00,1.04701,1.05352,1.04697,1.05088,27970
16/03/2015 0:00,1.05086,1.06193,1.04983,1.05671,160786
17/03/2015 0:00,1.05671,1.06507,1.0552,1.06009,155418
18/03/2015 0:00,1.06009,1.10351,1.05799,1.07627,250354
19/03/2015 0:00,1.07624,1.07953,1.06128,1.06805,219634
20/03/2015 0:00,1.06805,1.08816,1.06564,1.0816,167034
22/03/2015 0:00,1.08404,1.08828,1.07838,1.08168,40931
23/03/2015 0:00,1.08168,1.09713,1.07673,1.09191,249130
24/03/2015 0:00,1.09191,1.10292,1.08904,1.09234,221377
25/03/2015 0:00,1.09234,1.10144,1.09069,1.09903,210015
26/03/2015 0:00,1.09902,1.10522,1.08564,1.08892,251930
27/03/2015 0:00,1.08891,1.09485,1.08011,1.08874,195786
29/03/2015 0:00,1.08861,1.0895,1.08549,1.08601,28010
30/03/2015 0:00,1.08601,1.08814,1.07832,1.07975,192942
31/03/2015 0:00,1.07975,1.07975,1.0713,1.07855,203220
01/04/2015 0:00,1.07855,1.07999,1.07184,1.07733,188970
02/04/2015 0:00,1.07733,1.0905,1.07701,1.08795,181213
03/04/2015 0:00,1.08796,1.1027,1.08669,1.09713,77217
05/04/2015 0:00,1.10004,1.10178,1.09738,1.09772,27201
06/04/2015 0:00,1.09772,1.10356,1.091,1.09265,113869
07/04/2015 0:00,1.09241,1.09469,1.08032,1.08471,195666
08/04/2015 0:00,1.08472,1.08873,1.07605,1.07731,208586
09/04/2015 0:00,1.07733,1.07861,1.06377,1.0678,186589
10/04/2015 0:00,1.0678,1.06825,1.05679,1.06022,150518
12/04/2015 0:00,1.05853,1.0619,1.05847,1.0588,31902
13/04/2015 0:00,1.05881,1.0617,1.05203,1.05557,182342
14/04/2015 0:00,1.05559,1.07074,1.05315,1.06272,191269
15/04/2015 0:00,1.06271,1.07466,1.05708,1.0692,220651
16/04/2015 0:00,1.0692,1.08175,1.06247,1.07763,269379
17/04/2015 0:00,1.07758,1.08487,1.07335,1.08048,196424
19/04/2015 0:00,1.08186,1.0821,1.07711,1.07761,34954
20/04/2015 0:00,1.07761,1.08055,1.07124,1.07321,202365
21/04/2015 0:00,1.07322,1.07811,1.06599,1.07368,202976
22/04/2015 0:00,1.07368,1.08008,1.06914,1.07026,221154
23/04/2015 0:00,1.07028,1.08452,1.06659,1.08037,245343
24/04/2015 0:00,1.08039,1.09,1.07969,1.08706,197890
26/04/2015 0:00,1.08634,1.0878,1.08475,1.08554,32168
27/04/2015 0:00,1.08554,1.09266,1.08192,1.08711,192684
28/04/2015 0:00,1.08713,1.0991,1.08598,1.0963,215485
29/04/2015 0:00,1.0963,1.11879,1.09612,1.11071,271265
30/04/2015 0:00,1.11071,1.12662,1.10712,1.12079,274608
01/05/2015 0:00,1.12079,1.129,1.11746,1.11948,144073
03/05/2015 0:00,1.11918,1.12005,1.11764,1.11924,30756
04/05/2015 0:00,1.11924,1.12245,1.11228,1.11269,169242
05/05/2015 0:00,1.11269,1.12419,1.10663,1.12351,243497
06/05/2015 0:00,1.12351,1.137,1.12022,1.13446,235506
07/05/2015 0:00,1.13447,1.13916,1.11979,1.12169,264765
08/05/2015 0:00,1.12167,1.1288,1.1179,1.12015,199860
10/05/2015 0:00,1.11975,1.12065,1.11332,1.11494,44384
11/05/2015 0:00,1.11494,1.11963,1.1131,1.11715,201698
12/05/2015 0:00,1.11717,1.12787,1.11671,1.12486,225596
13/05/2015 0:00,1.12486,1.13827,1.12023,1.1366,232116
14/05/2015 0:00,1.1366,1.14447,1.13435,1.14111,255273
15/05/2015 0:00,1.14111,1.14669,1.13239,1.14484,195953
17/05/2015 0:00,1.14469,1.14492,1.1419,1.1434,33107
18/05/2015 0:00,1.14341,1.14468,1.12853,1.13037,198901
19/05/2015 0:00,1.13037,1.1321,1.11184,1.11314,225182
20/05/2015 0:00,1.11313,1.11462,1.10621,1.11242,255721
21/05/2015 0:00,1.11242,1.11813,1.10797,1.11404,222822
22/05/2015 0:00,1.11404,1.12083,1.10023,1.10074,183158
24/05/2015 0:00,1.10016,1.10095,1.09644,1.09845,33242
25/05/2015 0:00,1.09844,1.10067,1.09311,1.0936,97088
26/05/2015 0:00,1.0936,1.09401,1.08633,1.0889,222714
27/05/2015 0:00,1.08891,1.0929,1.08192,1.09181,224317
28/05/2015 0:00,1.0918,1.09742,1.08671,1.09542,223323
29/05/2015 0:00,1.09542,1.10062,1.09258,1.09831,188216
31/05/2015 0:00,1.09803,1.09885,1.09304,1.09597,32571
01/06/2015 0:00,1.09598,1.0979,1.08873,1.09356,221600
02/06/2015 0:00,1.09358,1.11942,1.09181,1.11626,257263
03/06/2015 0:00,1.11626,1.1285,1.10794,1.12668,252454
04/06/2015 0:00,1.12667,1.13798,1.11798,1.1218,264565
05/06/2015 0:00,1.12179,1.12801,1.10495,1.11124,208370
07/06/2015 0:00,1.10966,1.11122,1.10842,1.11053,28904
08/06/2015 0:00,1.11054,1.13317,1.1087,1.13105,224950
09/06/2015 0:00,1.13104,1.13454,1.1214,1.12954,228931
10/06/2015 0:00,1.12954,1.13865,1.126,1.13021,234144
11/06/2015 0:00,1.13021,1.13315,1.1182,1.12316,210094
12/06/2015 0:00,1.12316,1.12965,1.11512,1.12648,188122
14/06/2015 0:00,1.12102,1.1231,1.11949,1.12149,33683
15/06/2015 0:00,1.12148,1.12944,1.11891,1.12819,199384
16/06/2015 0:00,1.12819,1.13298,1.12048,1.12588,185180
17/06/2015 0:00,1.12587,1.13756,1.12065,1.13654,225045
18/06/2015 0:00,1.13655,1.14364,1.13383,1.13531,232211
19/06/2015 0:00,1.13531,1.13659,1.1292,1.13487,146269
21/06/2015 0:00,1.13771,1.13995,1.13575,1.13971,24240
22/06/2015 0:00,1.1397,1.14102,1.12549,1.12722,191917
23/06/2015 0:00,1.12722,1.12833,1.11351,1.11737,202934
24/06/2015 0:00,1.11736,1.12347,1.11689,1.12074,188452
25/06/2015 0:00,1.12074,1.12276,1.11537,1.11878,163161
26/06/2015 0:00,1.11877,1.12197,1.11301,1.11625,140813
28/06/2015 0:00,1.10049,1.10325,1.09545,1.10105,54097
29/06/2015 0:00,1.10107,1.12783,1.09851,1.11944,227127
30/06/2015 0:00,1.11944,1.12435,1.11124,1.11389,202152
01/07/2015 0:00,1.1139,1.11713,1.10321,1.10734,194377
02/07/2015 0:00,1.10735,1.11214,1.1048,1.10964,170500
03/07/2015 0:00,1.10965,1.11177,1.1065,1.11092,108536
05/07/2015 0:00,1.09932,1.10566,1.0969,1.10294,47761
06/07/2015 0:00,1.10294,1.10954,1.10017,1.10325,182809
07/07/2015 0:00,1.10324,1.10517,1.09163,1.10088,242914
08/07/2015 0:00,1.10088,1.10927,1.09996,1.1076,216779
09/07/2015 0:00,1.10759,1.11249,1.09915,1.10968,195339
10/07/2015 0:00,1.10969,1.12157,1.10785,1.11519,169336
12/07/2015 0:00,1.10922,1.11518,1.10918,1.11329,33164
13/07/2015 0:00,1.11329,1.11968,1.0974,1.10027,211523
14/07/2015 0:00,1.10027,1.10832,1.09653,1.10011,191895
15/07/2015 0:00,1.10013,1.10355,1.09125,1.09301,195535
16/07/2015 0:00,1.09301,1.09482,1.08553,1.08947,190306
17/07/2015 0:00,1.08947,1.09069,1.08279,1.08279,142691
19/07/2015 0:00,1.08295,1.0844,1.08204,1.08294,25287
20/07/2015 0:00,1.08294,1.08702,1.08086,1.08152,158014
21/07/2015 0:00,1.0815,1.09685,1.08116,1.09436,211142
22/07/2015 0:00,1.09437,1.09666,1.08693,1.09436,188586
23/07/2015 0:00,1.09436,1.10179,1.09235,1.09704,191456
24/07/2015 0:00,1.09704,1.09957,1.09253,1.09812,122945
26/07/2015 0:00,1.09813,1.10144,1.09689,1.1004,26433
27/07/2015 0:00,1.10041,1.11292,1.10007,1.10793,189010
28/07/2015 0:00,1.10792,1.10847,1.10221,1.10558,160916
29/07/2015 0:00,1.10559,1.10791,1.09592,1.09751,180887
30/07/2015 0:00,1.09751,1.09847,1.08933,1.09456,173616
31/07/2015 0:00,1.09455,1.1114,1.09211,1.09841,163898
02/08/2015 0:00,1.09705,1.09886,1.09652,1.09796,21968
03/08/2015 0:00,1.09798,1.09957,1.09324,1.09427,151097
04/08/2015 0:00,1.09427,1.09875,1.08482,1.08674,179877
05/08/2015 0:00,1.08675,1.09342,1.08481,1.09131,195454
06/08/2015 0:00,1.09132,1.09439,1.08737,1.09196,152709
07/08/2015 0:00,1.09198,1.09783,1.08553,1.09647,155437
09/08/2015 0:00,1.09627,1.09741,1.09502,1.09732,18063
10/08/2015 0:00,1.09731,1.10414,1.09254,1.0977,163033
11/08/2015 0:00,1.0977,1.10882,1.09604,1.10732,181577
12/08/2015 0:00,1.10735,1.12133,1.10694,1.11367,199298
13/08/2015 0:00,1.11366,1.11657,1.108,1.11563,161704
14/08/2015 0:00,1.11563,1.11887,1.10978,1.11079,123388
16/08/2015 0:00,1.11155,1.11177,1.10821,1.10897,22494
17/08/2015 0:00,1.10896,1.11249,1.10515,1.10553,131394
18/08/2015 0:00,1.10553,1.10938,1.10175,1.10486,129301
19/08/2015 0:00,1.10487,1.11484,1.10178,1.11352,162445
20/08/2015 0:00,1.11352,1.12912,1.11072,1.12872,179177
21/08/2015 0:00,1.12872,1.13887,1.12409,1.13828,158996
23/08/2015 0:00,1.13748,1.14983,1.13692,1.14552,58757
24/08/2015 0:00,1.14551,1.17139,1.14202,1.15508,282332
25/08/2015 0:00,1.15508,1.15779,1.13968,1.14931,244082
26/08/2015 0:00,1.14931,1.15192,1.12914,1.13513,241612
27/08/2015 0:00,1.13514,1.13644,1.1203,1.1254,221074
28/08/2015 0:00,1.12541,1.13097,1.11559,1.118,151531
30/08/2015 0:00,1.11703,1.12615,1.11693,1.12512,35624
31/08/2015 0:00,1.12516,1.12771,1.11803,1.12695,151616
01/09/2015 0:00,1.12695,1.1332,1.12334,1.12788,212121
02/09/2015 0:00,1.12788,1.1294,1.12052,1.12185,169560
03/09/2015 0:00,1.12185,1.12434,1.10873,1.11308,181667
04/09/2015 0:00,1.11308,1.11895,1.10898,1.11499,139720
06/09/2015 0:00,1.11627,1.11741,1.11414,1.11422,31103
07/09/2015 0:00,1.11422,1.12232,1.11213,1.12111,129790
08/09/2015 0:00,1.12111,1.12296,1.11525,1.11687,171994
09/09/2015 0:00,1.11688,1.12446,1.11317,1.12137,204273
10/09/2015 0:00,1.12136,1.13018,1.11717,1.12872,188843
11/09/2015 0:00,1.12871,1.13495,1.12542,1.13348,137030
13/09/2015 0:00,1.13311,1.13593,1.13265,1.13433,31395
14/09/2015 0:00,1.13433,1.13732,1.12834,1.13171,164755
15/09/2015 0:00,1.1317,1.13287,1.12588,1.12946,164923
16/09/2015 0:00,1.12945,1.13204,1.1214,1.12961,169311
17/09/2015 0:00,1.12963,1.14413,1.12846,1.14044,207009
18/09/2015 0:00,1.14043,1.14599,1.12694,1.12974,156436
20/09/2015 0:00,1.12807,1.13219,1.12807,1.13145,33144
